0.0	0.0	0	0	1000.0095872899927	0.0009999999999999996	0
0.0	0.009999999999999998	0	0	1000.0095553323594	0.0009999999999999996	0
0.0	0.019999999999999997	0	0	1000.0095233747262	0.0009999999999999996	0
0.0	0.029999999999999995	0	0	1000.0094914170927	0.0009999999999999996	0
0.0	0.039999999999999994	0	0	1000.0094594594595	0.0009999999999999996	0
0.0	0.04999999999999999	0	0	1000.009427501826	0.0009999999999999996	0
0.0	0.05999999999999999	0	0	1000.0093955441929	0.0009999999999999996	0
0.0	0.06999999999999999	0	0	1000.0093635865594	0.0009999999999999996	0
0.0	0.07999999999999999	0	0	1000.0093316289262	0.0009999999999999996	0
0.0	0.08999999999999998	0	0	1000.0092996712929	0.0009999999999999996	0
0.0	0.09999999999999998	0	0	1000.0092677136596	0.0009999999999999996	0
0.0	0.10999999999999999	0	0	1000.0092357560264	0.0009999999999999996	0
0.0	0.11999999999999998	0	0	1000.009203798393	0.0009999999999999996	0
0.0	0.12999999999999998	0	0	1000.0091718407598	0.0009999999999999996	0
0.0	0.13999999999999999	0	0	1000.0091398831263	0.0009999999999999996	0
0.0	0.14999999999999997	0	0	1000.0091079254931	0.0009999999999999996	0
0.0	0.15999999999999998	0	0	1000.0090759678598	0.0009999999999999996	0
0.0	0.16999999999999998	0	0	1000.0090440102265	0.0009999999999999996	0
0.0	0.17999999999999997	0	0	1000.0090120525931	0.0009999999999999996	0
0.0	0.18999999999999997	0	0	1000.0089800949598	0.0009999999999999996	0
0.0	0.19999999999999996	0	0	1000.0089481373265	0.0009999999999999996	0
0.0	0.20999999999999996	0	0	1000.0089161796932	0.0009999999999999996	0
0.0	0.21999999999999997	0	0	1000.0088842220598	0.0009999999999999996	0
0.0	0.22999999999999995	0	0	1000.0088522644267	0.0009999999999999996	0
0.0	0.23999999999999996	0	0	1000.0088203067934	0.0009999999999999996	0
0.0	0.24999999999999997	0	0	1000.00878834916	0.0009999999999999996	0
0.0	0.25999999999999995	0	0	1000.0087563915267	0.0009999999999999996	0
0.0	0.26999999999999996	0	0	1000.0087244338933	0.0009999999999999996	0
0.0	0.27999999999999997	0	0	1000.0086924762601	0.0009999999999999996	0
0.0	0.29	0	0	1000.0086605186267	0.0009999999999999996	0
0.0	0.29999999999999993	0	0	1000.0086285609934	0.0009999999999999996	0
0.0	0.30999999999999994	0	0	1000.00859660336	0.0009999999999999996	0
0.0	0.31999999999999995	0	0	1000.0085646457269	0.0009999999999999996	0
